loan_id,borrower_id,borrower_name,original_principal,current_balance,interest_rate,origination_date,maturity_date,loan_term_months,payment_status,days_past_due,property_state,loan_purpose,property_type,credit_score,ltv_ratio,dti_ratio,document_status,last_updated_at,source_system,servicer_name
LN-001026,BR-001759,Tara Bose,394786.84,"1,25,000",9.765,2025-09-23,2050-09-24,300,Current,0,VA,CashOutRefi,MultiFamily,818,0.6981,0.2183,Complete,2026-08-24T09:00:00Z,OriginationCore,ServicerX
LN-001027,BR-001221,Nisha Kapoor,375231.32,0.0,9.212,2023-11-07,2043-11-07,240,Closed,0,MI,Purchase,Townhouse,788,0.6444,0.2468,Complete,2026-07-17T09:00:00Z,OriginationCore,MeridianServicing
LN-001028,BR-002313,Vikram Sharma,349573.34,253338.94,9.832,2022-08-23,2047-08-24,300,Current,0,WY,CashOutRefi,SingleFamily,590,0.6714,0.3949,Complete,2026-08-13T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001029,BR-001896,Kavya Malhotra,806060.73,472889.43,4.09,2025-04-07,2055-04-08,360,Current,0,GA,CashOutRefi,MultiFamily,760,0.9183,0.3887,Complete,2026-08-20T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001030,BR-001291,Divya Nair,588769.02,484693.68,10.85,2024-07-09,2039-07-10,180,Current,0,CO,Refinance,Condo,692,0.8956,0.4247,Pending,2026-08-12T09:00:00Z,OriginationCore,MeridianServicing
LN-001031,BR-000324,Ishita Reddy,184222.38,167178.25,6.878,2026-04-15,2036-04-14,120,Current,0,ZZ,CashOutRefi,Townhouse,742,0.8898,0.2689,Complete,2026-08-23T09:00:00Z,OriginationCore,ServicerX
LN-001032,BR-002256,Arjun Rao,700237.22,645332.26,11.145,2025-04-14,2050-04-15,300,30-59 Days,48,UT,CashOutRefi,SingleFamily,813,0.5268,0.4128,Complete,2026-07-28T09:00:00Z,OriginationCore,ServicerX
LN-001033,BR-000050,Sneha Menon,863783.73,843681.13,4.363,2023-03-06,2048-03-06,300,Current,0,MN,Refinance,SingleFamily,804,0.518,0.166,Complete,2026-07-08T09:00:00Z,OriginationCore,MeridianServicing
LN-001034,BR-001380,Aman Trivedi,511346.91,485951.99,13.257,2025-08-07,2035-08-07,120,Current,0,MN,Refinance,MultiFamily,755,0.7119,0.2013,Complete,2026-08-12T09:00:00Z,OriginationCore,ServicerX
LN-001035,BR-000079,Nisha Menon,396423.52,382093.16,7.927,2025-09-28,2035-09-28,120,Current,0,CA,Construction,Townhouse,702,0.5445,0.4224,Pending,2026-08-26T09:00:00Z,OriginationCore,MeridianServicing
LN-001036,BR-000794,Riya Joshi,640229.96,602773.89,6.528,2023-05-31,2053-05-31,360,Current,0,IA,Purchase,SingleFamily,680,0.6699,0.2819,Pending,2026-08-13T09:00:00Z,OriginationCore,ServicerX
LN-001037,BR-000299,Dev Bose,56842.45,39965.53,14.332,2022-09-23,2042-09-23,240,Current,0,KY,Refinance,Townhouse,627,0.5572,0.3108,Complete,2026-08-26T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001038,BR-000907,Rohan Verma,612267.74,546634.65,12.844,2024-04-23,2034-04-23,120,Current,0,AL,Purchase,SingleFamily,744,0.8923,0.2976,Complete,2026-08-12T09:00:00Z,OriginationCore,MeridianServicing
LN-001039,BR-001696,Kavya Pillai,591625.72,0.0,5.794,2026-05-05,2041-05-05,180,Paid Off,0,DE,Purchase,Townhouse,680,0.6442,0.4281,Complete,2026-07-22T09:00:00Z,OriginationCore,ServicerX
LN-001040,BR-001369,Riya Kulkarni,864034.61,0.0,12.084,2022-08-27,2042-08-27,240,Paid Off,0,MA,Refinance,SingleFamily,623,0.7264,0.3578,Complete,2026-07-28T09:00:00Z,OriginationCore,ServicerX
LN-001041,BR-000734,Priya Kapoor,246303.39,180884.06,8.262,2025-11-19,2050-11-20,300,90+ Days,135,ND,Refinance,SingleFamily,645,0.6541,0.3122,Complete,2026-07-06T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001042,BR-000664,Karan Kulkarni,821231.27,741167.27,3.07,2026-05-24,2041-05-24,180,Current,0,NV,Refinance,SingleFamily,745,0.8374,0.4039,Complete,2026-07-04T09:00:00Z,OriginationCore,MeridianServicing
LN-001043,BR-000018,Aditya Menon,493915.88,0.0,4.086,2025-01-04,2055-01-05,360,Paid Off,0,WY,Purchase,Townhouse,634,0.6945,0.2663,Complete,2026-07-11T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001044,BR-000386,Nisha Kulkarni,533628.79,521908.86,8.943,2022-11-24,2052-11-24,360,Current,0,WI,CashOutRefi,Condo,702,0.6942,0.4329,Complete,2026-08-16T09:00:00Z,OriginationCore,ServicerX
LN-001045,BR-000707,Kavya Pillai,567358.01,538871.27,6.815,2022-03-13,2032-03-12,120,Current,0,AR,Purchase,Condo,623,0.7973,0.3169,Complete,2026-07-27T09:00:00Z,OriginationCore,ServicerX
LN-001046,BR-000937,Ananya Kapoor,572785.62,472616.7,3.68,2024-01-04,2054-01-04,360,Current,0,LA,CashOutRefi,Townhouse,651,0.7602,0.4059,Pending,2026-07-04T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001047,BR-002365,Aman Bose,408241.15,0.0,11.063,2025-08-31,2035-08-31,120,Paid Off,0,WV,Purchase,Condo,589,0.7487,0.4925,Complete,2026-08-03T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001048,BR-000521,Rahul Chauhan,774519.01,575559.75,7.289,2023-12-13,2038-12-13,180,Current,0,AZ,Refinance,SingleFamily,686,0.5845,0.1665,Complete,2026-08-04T09:00:00Z,OriginationCore,ServicerX
,BR-001803,Tara Gupta,342769.2,223333.33,7.092,2025-10-05,2035-10-05,120,60-89 Days,88,PA,Purchase,Condo,613,0.8223,0.3893,Complete,2026-07-04T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001050,BR-001924,Rohan Malhotra,630240.8,617915.36,12.95,2021-09-29,2031-09-29,120,60-89 Days,61,HI,Refinance,SingleFamily,781,0.416,0.2368,Missing,2026-08-22T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001051,BR-000832,Rahul Sethi,577075.43,355690.68,8.599,2025-08-28,2045-08-28,240,Current,0,MS,Construction,MultiFamily,795,0.6297,0.4894,Complete,2026-08-21T09:00:00Z,OriginationCore,ServicerX
LN-001052,BR-002337,Kavya Malhotra,645362.28,0.0,7.164,2023-10-14,2048-10-14,300,Paid Off,0,MD,CashOutRefi,MultiFamily,656,0.7608,0.3043,Complete,2026-08-21T09:00:00Z,OriginationCore,ServicerX
LN-001053,BR-001544,Vikram Gupta,659687.77,462617.63,5.182,2024-04-16,2044-04-16,240,Current,0,MO,Refinance,Townhouse,805,0.8587,0.181,Missing,2026-08-07T09:00:00Z,OriginationCore,MeridianServicing
LN-001054,BR-001408,Siddharth Verma,615644.91,0.0,6.065,2021-10-18,2036-10-18,180,Paid Off,0,CT,Purchase,Townhouse,732,0.9227,0.3662,Complete,2026-07-10T09:00:00Z,OriginationCore,MeridianServicing
LN-001055,BR-000347,Aman Menon,665701.65,0.0,10.851,2023-09-18,2038-09-18,180,Paid Off,0,IA,Refinance,MultiFamily,786,0.5317,0.1969,Missing,2026-07-12T09:00:00Z,OriginationCore,MeridianServicing
LN-001056,BR-000922,Karan Pillai,805618.91,572356.0,13.916,2024-04-24,2049-04-25,300,Current,0,VT,Refinance,SingleFamily,600,0.7885,0.278,Complete,2026-08-11T09:00:00Z,OriginationCore,MeridianServicing
LN-001057,BR-001600,Riya Pillai,367782.74,262122.35,8.743,2026-02-03,2051-02-04,300,30-59 Days,55,NJ,Construction,MultiFamily,764,0.8246,0.4655,Complete,2026-07-28T09:00:00Z,OriginationCore,ServicerX
LN-001058,BR-001610,Nisha Trivedi,421098.22,415243.44,11.935,2023-09-19,2043-09-19,240,Current,0,CA,Construction,Condo,811,0.5542,0.1777,Complete,2026-08-09T09:00:00Z,OriginationCore,MeridianServicing
LN-001059,BR-001255,Kavya Nair,536783.55,0.0,12.37,2026-04-26,2036-04-25,120,Paid Off,0,WI,Construction,Condo,662,0.8326,0.2799,Complete,2026-07-18T09:00:00Z,OriginationCore,MeridianServicing
LN-001060,BR-001857,Divya Kapoor,145915.42,0.0,5.755,2024-05-14,2049-05-15,300,Paid Off,0,LA,Refinance,Townhouse,611,0.9132,0.2501,Missing,2026-08-26T09:00:00Z,OriginationCore,MeridianServicing
LN-001061,BR-000477,Rohan Verma,260640.52,251263.14,13.191,2024-03-19,2054-03-20,360,Default,235,VA,Purchase,Townhouse,725,0.627,0.3802,Complete,2026-07-05T09:00:00Z,OriginationCore,ServicerX
LN-001062,BR-001460,Vikram Kapoor,504034.22,304271.37,13.717,2026-01-26,2036-01-26,120,Current,0,MS,Construction,SingleFamily,814,0.9129,0.2483,Complete,2026-07-24T09:00:00Z,OriginationCore,MeridianServicing
LN-001063,BR-001887,Divya Pillai,418003.74,0.0,12.708,2024-06-06,2044-06-06,240,Paid Off,0,AR,Purchase,Townhouse,629,0.7535,0.2073,Complete,2026-07-06T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001064,BR-001822,Tara Gupta,727137.74,662390.88,4.519,2021-10-18,2031-10-18,120,Default,291,MT,CashOutRefi,Townhouse,628,0.5072,0.1512,Complete,2026-08-12T09:00:00Z,OriginationCore,ServicerX
LN-001065,BR-000101,Aditya Verma,742997.43,713477.23,10.464,2022-05-27,2032-05-26,120,60-89 Days,81,AZ,Purchase,SingleFamily,815,0.4836,0.4497,Complete,2026-08-22T09:00:00Z,OriginationCore,ServicerX
LN-001066,BR-000492,Manav Sharma,208362.29,192222.55,9.948,2022-12-09,2032-12-08,120,Current,0,OR,Purchase,Condo,775,0.6189,0.4321,Complete,2026-08-14T09:00:00Z,OriginationCore,MeridianServicing
LN-001067,BR-000632,Kavya Malhotra,218690.56,180172.84,5.024,2026-01-05,2041-01-05,180,Current,0,RI,Refinance,Townhouse,780,0.5354,0.1947,Complete,2026-08-04T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001068,BR-001814,Karan Trivedi,823112.91,507318.7,5.186,2024-01-06,2044-01-06,240,Current,0,AL,CashOutRefi,MultiFamily,798,0.6605,0.3927,Pending,2026-07-13T09:00:00Z,OriginationCore,ServicerX
LN-001069,BR-000143,Dev Malhotra,159822.26,94027.81,4.054,2023-11-17,2043-11-17,240,Current,0,OK,Construction,SingleFamily,710,0.5031,0.3625,Complete,2026-08-04T09:00:00Z,OriginationCore,ServicerX
LN-001070,BR-002013,Rahul Kapoor,755300.17,428234.6,7.559,2024-08-18,2054-08-19,360,Current,0,TN,Refinance,Condo,760,0.4493,0.4507,Complete,2026-08-26T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001071,BR-001329,Tara Pillai,504012.51,366475.75,4.507,2023-06-20,2048-06-20,300,Current,0,IN,Refinance,Condo,621,0.9058,0.3279,,2026-08-14T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001072,BR-002319,Ananya Mehta,897567.54,884796.4,5.054,2023-07-24,2043-07-24,240,Current,0,MT,Purchase,Townhouse,626,0.8516,0.3663,Missing,2026-07-03T09:00:00Z,OriginationCore,ServicerX
LN-001073,BR-001962,Karan Nair,815185.45,770121.26,12.833,2025-11-08,2045-11-08,240,Current,0,OH,Purchase,MultiFamily,681,0.776,0.3221,Complete,2026-07-07T09:00:00Z,OriginationCore,ServicerX
LN-001074,BR-000500,Siddharth Verma,618652.03,492392.46,4.708,2020-12-17,2030-12-17,120,Current,0,IA,Construction,Condo,682,0.7636,0.3281,Complete,2026-08-07T09:00:00Z,OriginationCore,MeridianServicing
LN-001075,BR-001951,Arjun Rao,608323.33,418578.54,6.662,2021-02-04,2036-02-05,180,Current,0,ID,Purchase,MultiFamily,602,0.6355,0.4021,Complete,2026-08-09T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001076,BR-002361,Nisha Menon,414025.43,397742.59,14.325,2022-09-15,2042-09-15,240,Current,0,NH,Construction,MultiFamily,786,0.5017,0.317,Complete,2026-08-21T09:00:00Z,OriginationCore,ServicerX
LN-001077,BR-000062,Meera Trivedi,193418.18,0.0,12.969,2023-07-25,2033-07-24,120,Closed,0,CT,Refinance,SingleFamily,618,0.5691,0.4793,Complete,2026-07-15T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001078,BR-002320,Kavya Banerjee,443343.8,332382.57,5.48,2021-11-18,2046-11-19,300,Current,0,NV,Construction,Townhouse,639,0.4439,0.3607,Complete,2026-08-24T09:00:00Z,OriginationCore,ServicerX
LN-001079,BR-002363,Kavya Kulkarni,623707.57,606258.28,10.149,2022-01-15,2047-01-16,300,Current,0,MN,Refinance,Condo,820,0.747,0.3501,Pending,2026-07-13T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001080,BR-001265,Sneha Sharma,147994.92,131535.5,13.969,2024-02-17,2044-02-17,240,Current,0,ID,Refinance,SingleFamily,617,0.4251,0.1924,Complete,2026-08-05T09:00:00Z,OriginationCore,ServicerX
LN-001081,BR-001869,Rohan Banerjee,736421.09,496662.15,3.079,2020-12-14,2040-12-14,240,Current,0,AL,Refinance,Townhouse,723,0.6553,0.2572,Complete,2026-07-17T09:00:00Z,OriginationCore,MeridianServicing
LN-001082,BR-000365,Manav Bose,303082.29,226724.08,7.435,2021-11-28,2046-11-29,300,Current,0,NV,Purchase,MultiFamily,799,0.5818,0.1581,Complete,2026-08-07T09:00:00Z,OriginationCore,MeridianServicing
LN-001083,BR-002315,Manav Trivedi,219302.87,157874.65,5.144,2021-02-17,2036-02-18,180,Current,0,NH,Purchase,SingleFamily,805,0.7492,0.3775,Complete,2026-08-09T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001084,BR-000033,Vikram Rao,322931.79,230322.43,7.022,2023-11-28,2048-11-28,300,Current,0,ND,Refinance,Townhouse,685,0.7709,0.2993,Complete,2026-07-28T09:00:00Z,OriginationCore,ServicerX
LN-001085,BR-001374,Aman Malhotra,828740.37,659859.73,7.01,2023-02-26,2043-02-26,240,Current,0,NE,Construction,Condo,656,0.9348,0.4138,Pending,2026-07-21T09:00:00Z,OriginationCore,MeridianServicing
LN-001086,BR-000497,Nisha Menon,652681.18,586336.88,13.672,2022-12-16,2037-12-16,180,60-89 Days,78,KS,Refinance,MultiFamily,650,0.7181,0.2498,Complete,2026-08-07T09:00:00Z,OriginationCore,MeridianServicing
LN-001087,BR-002300,Vikram Kapoor,64599.77,59314.18,5.582,2023-06-13,2048-06-13,300,30-59 Days,48,MI,Construction,Condo,734,0.7976,0.4032,Complete,2026-07-13T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001088,BR-002339,Tara Kapoor,134795.12,131510.0,3.704,2023-05-20,2053-05-20,360,Current,0,DE,Construction,SingleFamily,702,0.5798,0.4647,Complete,2026-07-09T09:00:00Z,OriginationCore,ServicerX
LN-001089,BR-000515,Arjun Chauhan,364962.42,294767.83,3.117,2021-10-11,2041-10-11,240,Current,0,LA,Construction,MultiFamily,677,0.9109,0.2019,Complete,2026-07-03T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001090,BR-000471,Sneha Gupta,170219.87,120267.05,6.833,2026-02-05,2036-02-05,120,30-59 Days,42,MN,Construction,Condo,664,0.7203,0.3698,Pending,2026-08-18T09:00:00Z,OriginationCore,ServicerX
LN-001091,BR-000282,Divya Rao,875224.5,702290.82,9.354,2021-07-31,2051-08-01,360,Current,0,KY,CashOutRefi,Townhouse,679,0.5217,0.1754,Pending,2026-08-13T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001092,BR-001669,Vikram Kapoor,802265.31,506044.53,3.385,2025-11-13,2045-11-13,240,Current,0,IL,CashOutRefi,Townhouse,654,0.5007,0.2923,Complete,2026-07-04T09:00:00Z,OriginationCore,ServicerX
LN-001093,BR-001624,Siddharth Sharma,613792.84,449849.69,3.376,2023-10-21,2043-10-21,240,30-59 Days,55,TN,CashOutRefi,Condo,725,0.8732,0.2835,Complete,2026-07-10T09:00:00Z,OriginationCore,ServicerX
LN-001094,BR-001172,Meera Gupta,599638.18,0.0,6.03,2025-05-26,2040-05-26,180,Closed,0,MD,Refinance,MultiFamily,594,0.4853,0.3378,Complete,2026-07-29T09:00:00Z,OriginationCore,MeridianServicing
LN-001095,BR-001601,Ishita Mehta,187688.98,181213.86,8.157,2024-07-28,2034-07-28,120,Current,0,WA,Refinance,Condo,631,0.4734,0.4979,Complete,2026-07-30T09:00:00Z,OriginationCore,ServicerX
LN-001096,BR-000883,Sneha Sharma,63805.46,51196.95,5.642,2024-11-16,2034-11-16,120,Current,0,IL,CashOutRefi,Townhouse,699,0.6425,0.4069,Complete,2026-08-20T09:00:00Z,OriginationCore,MeridianServicing
LN-000289,BR-001960,Aman Trivedi,842892.48,781021.83,6.995,2022-04-24,2047-04-25,300,Current,0,KS,Purchase,Condo,651,0.753,0.2237,Complete,2026-08-17T09:00:00Z,OriginationCore,ServicerX
LN-001098,BR-000540,Arjun Kapoor,743655.02,418513.5,9.212,2023-07-05,2038-07-05,180,Current,0,CA,Purchase,SingleFamily,696,0.7947,0.4852,Complete,2026-08-09T09:00:00Z,OriginationCore,ServicerX
LN-001099,BR-001695,Divya Kulkarni,798918.04,725659.37,8.32,2025-10-27,2045-10-27,240,Current,0,NM,Construction,MultiFamily,791,0.5432,0.1871,Complete,2026-07-11T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001100,BR-001806,Ananya Banerjee,92539.47,72950.21,10.233,2023-06-13,2038-06-13,180,Current,0,NC,Purchase,Condo,619,0.5742,0.164,Missing,2026-07-23T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001101,BR-000604,Karan Banerjee,385072.48,332528.99,5.865,2022-01-31,2042-01-31,240,Current,0,NH,Purchase,Condo,605,0.4715,0.1801,Complete,2026-07-25T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001102,BR-000205,Meera Gupta,250350.26,213518.33,12.833,2025-12-08,2050-12-09,300,Current,0,ME,Purchase,Condo,733,0.4831,0.1862,Missing,2026-07-31T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001103,BR-000449,Dev Reddy,201472.38,189329.6,4.986,2022-06-05,2042-06-05,240,Current,0,NY,Construction,MultiFamily,643,0.5212,0.309,Complete,2025-09-19T09:00:00Z,OriginationCore,MeridianServicing
LN-001104,BR-001068,Riya Malhotra,172690.67,123617.0,12.775,2024-09-23,2044-09-23,240,Current,0,IL,Purchase,Condo,631,0.9369,0.253,Complete,2026-08-06T09:00:00Z,OriginationCore,ServicerX
LN-001105,BR-000049,Divya Gupta,764525.15,622061.19,3.239,2020-10-09,2040-10-09,240,Current,0,AL,CashOutRefi,Townhouse,776,0.6791,0.2723,Complete,2026-08-05T09:00:00Z,OriginationCore,MeridianServicing
LN-001106,BR-001750,Sneha Mehta,472309.92,447589.43,13.898,2021-05-19,2036-05-19,180,Current,0,NE,Refinance,MultiFamily,627,0.6488,0.3243,Complete,2026-08-01T09:00:00Z,OriginationCore,ServicerX
LN-001107,BR-001431,Siddharth Nair,532152.92,311545.47,4.63,2022-05-20,2037-05-20,180,Current,0,AK,CashOutRefi,Condo,618,0.7259,0.191,Complete,2026-08-01T09:00:00Z,OriginationCore,MeridianServicing
LN-001108,BR-002383,Nisha Chauhan,178889.55,158009.27,8.013,2025-12-07,2040-12-07,180,Current,0,TX,Refinance,Townhouse,624,0.8547,0.403,Complete,2026-07-13T09:00:00Z,OriginationCore,ServicerX
LN-001109,BR-000111,Siddharth Verma,370435.73,245988.56,4.117,2021-07-26,2031-07-26,120,Current,0,WA,Purchase,Condo,747,0.6961,0.448,Complete,2026-07-25T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001110,BR-000725,Ananya Reddy,648716.61,590543.4,13.922,2023-11-21,2053-11-21,360,Current,0,CA,CashOutRefi,MultiFamily,710,0.7645,0.4592,Complete,2025-12-09T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001111,BR-000035,Rahul Menon,511923.89,504875.18,4.262,2021-07-10,2036-07-10,180,Current,0,KY,Purchase,Townhouse,659,0.9439,0.4125,Pending,2026-08-07T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001112,BR-001812,Kavya Banerjee,725420.59,695206.97,5.812,2025-12-05,2035-12-05,120,Current,0,ND,CashOutRefi,Townhouse,743,0.6209,0.481,Complete,2026-07-26T09:00:00Z,OriginationCore,MeridianServicing
LN-001113,BR-000578,Manav Kapoor,665587.4,558921.54,5.059,2021-07-10,2031-07-10,120,Current,0,ID,Purchase,MultiFamily,756,0.4352,0.2495,Complete,2026-08-19T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001114,BR-000459,Meera Banerjee,289193.83,224089.11,12.921,2025-02-21,2040-02-22,180,Current,0,GA,Construction,MultiFamily,727,0.7799,0.1838,Complete,2026-07-21T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001115,BR-001730,Manav Sharma,675052.47,436427.95,11.481,2025-02-28,2040-02-29,180,Current,0,VA,Purchase,SingleFamily,581,0.5913,0.2188,Complete,2026-07-30T09:00:00Z,OriginationCore,MeridianServicing
LN-001116,BR-001338,Vikram Pillai,210269.25,145417.34,5.809,2021-12-18,2036-12-18,180,Current,0,OK,Purchase,MultiFamily,721,0.779,0.4737,Pending,2026-08-24T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001117,BR-001874,Manav Chauhan,100695.1,86285.92,12.865,2025-09-15,2040-09-15,180,Current,0,OK,Refinance,Townhouse,752,0.8343,0.4859,Complete,2026-08-16T09:00:00Z,OriginationCore,MeridianServicing
LN-001118,BR-001649,Vikram Malhotra,479809.45,450368.36,8.231,2025-06-21,2050-06-22,300,Current,0,NV,CashOutRefi,SingleFamily,580,0.9352,0.2165,Complete,2026-07-23T09:00:00Z,OriginationCore,ServicerX
LN-001119,BR-002082,Karan Rao,659361.82,557907.03,13.324,2023-11-16,2038-11-16,180,Current,0,WV,Purchase,Townhouse,663,0.7895,0.4175,Pending,2026-07-03T09:00:00Z,OriginationCore,ServicerX
LN-001120,BR-001517,Riya Mehta,469057.08,266948.57,3.072,2020-12-30,2045-12-31,300,Current,0,TN,CashOutRefi,Condo,777,0.4413,0.1946,Complete,2026-07-09T09:00:00Z,OriginationCore,MeridianServicing
LN-001121,BR-001717,Riya Kulkarni,830487.76,585519.66,10.397,31/07/2024,2031-03-29,120,Current,0,MN,Construction,Condo,768,0.7716,0.4967,Pending,2026-07-20T09:00:00Z,OriginationCore,ServicerX
LN-001122,BR-002187,Nisha Mehta,363343.53,61768.66,10.034,2022-03-07,2047-03-08,300,Closed,0,OR,Purchase,Condo,662,0.6465,0.2578,Complete,2026-08-01T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001123,BR-000037,Tara Joshi,327227.75,276609.38,13.196,2022-07-22,2037-07-22,180,Current,0,NH,CashOutRefi,Townhouse,616,0.8207,0.2942,Complete,2026-07-17T09:00:00Z,OriginationCore,MeridianServicing
LN-001124,BR-002267,Aman Gupta,537980.16,301000.56,6.53,2021-06-30,2031-06-30,120,Current,0,KY,CashOutRefi,MultiFamily,683,0.5517,0.4838,Complete,2026-08-26T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001125,BR-002126,Ishita Bose,145662.88,98635.49,7.585,Jul 31 2024,2053-01-06,360,Current,0,MO,CashOutRefi,SingleFamily,647,0.5595,0.1535,Complete,2026-07-28T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001126,BR-000129,Vikram Malhotra,794462.54,496695.27,4.605,2021-12-25,2051-12-26,360,Current,0,AZ,Construction,Townhouse,654,0.7041,0.4656,Complete,2026-07-04T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001127,BR-000908,Priya Kulkarni,504445.09,392880.36,13.088,2023-05-16,2038-05-16,180,Current,0,TX,Purchase,MultiFamily,703,0.5678,0.4352,Complete,2026-07-08T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001128,BR-001424,Manav Chauhan,272624.77,269279.97,3.168,2021-02-03,2051-02-04,360,90+ Days,147,MS,Purchase,SingleFamily,580,0.5171,0.3879,Complete,2026-07-22T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001129,BR-000833,Priya Rao,553347.79,449558.39,7.455,2025-04-06,2050-04-07,300,90+ Days,102,OK,CashOutRefi,Condo,791,0.6411,0.3395,Pending,2026-07-16T09:00:00Z,OriginationCore,MeridianServicing
LN-001130,BR-000080,Rahul Desai,534059.89,-23198.12,8.429,2021-05-16,2046-05-17,300,Current,0,TN,Purchase,SingleFamily,608,0.7471,0.2214,Complete,2026-07-11T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001131,BR-001033,Ananya Trivedi,246287.27,0.0,9.846,2025-11-15,2035-11-15,120,Paid Off,0,MT,Construction,MultiFamily,750,0.5886,0.2977,Pending,2026-08-07T09:00:00Z,OriginationCore,MeridianServicing
LN-001132,BR-000517,Rahul Verma,305750.96,187234.52,13.467,2024-07-22,2044-07-22,240,Current,0,NM,Refinance,MultiFamily,818,0.634,0.2124,Pending,2026-07-08T09:00:00Z,OriginationCore,ServicerX
LN-001133,BR-001208,Tara Sharma,332017.44,275404.81,5.974,2026-04-26,2036-04-25,120,Current,0,NM,Construction,MultiFamily,718,0.5587,0.4249,Complete,2026-07-15T09:00:00Z,OriginationCore,ServicerX
LN-001134,BR-002189,Karan Verma,327318.95,298711.07,3.07,2021-07-03,2051-07-04,360,Current,0,FL,CashOutRefi,MultiFamily,766,0.5912,0.1856,Complete,2026-08-12T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001135,BR-000279,Dev Chauhan,679868.97,570886.85,13.616,2026-05-15,2036-05-14,120,Current,0,SD,Construction,Townhouse,620,0.6341,0.2447,Complete,2026-08-21T09:00:00Z,OriginationCore,AtlasLoanCare
LN-001136,BR-000701,Vikram Menon,522332.3,361109.59,10.689,2022-07-09,2037-07-09,180,30-59 Days,35,UT,CashOutRefi,Condo,762,0.8726,0.1855,Complete,2026-08-06T09:00:00Z,OriginationCore,AtlasLoanCare
